"rep","hindex"
123,0.78505556362822
124,0.749901170945254
125,0.803998707746701
126,0.724547348533437
127,0.768302374514587
128,0.742147301884331
129,0.788742625606285
130,1
131,0.708397851649999
132,1
133,0.89489833348592
134,0.673256315984042
135,0.775621081315945
136,0.696956287221075
137,0.797243396126215
138,0.914090796745429
139,0.777524459360048
140,0.837461698564446
141,0.920085067371834
142,0.782886102682226
143,0.72496641530601
144,0.803940047700468
145,0.615051200376764
146,0.631114421208738
147,0.838812551203143
148,0.802815640879261
149,0.619790909619486
150,1
151,0.758580864944651
152,1
153,0.927199061542893
154,0.758848254958823
155,0.773225111470709
156,0.829978542871761
157,1
158,0.764056954805913
159,1
160,0.886147246212379
161,0.781941033749507
162,0.925082728628652
163,0.765394641055641
164,0.975045623787082
165,0.845983481921235
166,0.822490626774788
167,0.720191461205376
168,0.831445768563878
169,0.686508140127297
170,0.831270642128125
171,0.846013032200804
172,0.703106307378084
173,0.692774095721846
174,0.771136947464794
175,0.887417902224845
176,0.972722887062292
177,0.798305836219636
178,0.897578606012636
179,0.865950918671425
180,0.786198361806478
181,0.939307953384895
182,0.842957730379966
183,0.92258763719208
184,0.745136299483434
185,0.761648747738315
186,0.908225090967791
187,0.798634963533878
188,0.797199248312104
189,0.784690929609262
190,0.836546899423878
191,0.68630515958315
192,1
193,0.727420500941229
194,0.881911178193784
195,0.99559534269062
196,0.833453433849519
197,0.847295315926444
198,1
199,0.860116508403213
200,0.917050416418679
201,1
202,0.859212403026932
203,0.999466681007276
204,0.879134072350024
205,0.803721116167953
206,0.792612358044923
207,0.940381150733528
208,0.803375524924297
209,0.939341364240577
210,0.94837919227713
211,0.815267030617302
212,0.683665845936218
213,0.660824981118946
214,0.839377942142083
215,0.659831168880438
216,0.818325985807441
217,0.915929446234788
218,1
219,1
220,0.777977678365832
221,0.853602516043584
222,0.709219451852818
223,0.789279699968586
224,0.805825152279531
225,0.782646411479658
226,0.926681424681916
227,0.790242002809597
228,0.828057073685771
229,0.874588859744212
230,0.806150390946826
231,0.855366789184124
232,0.939395796105849
233,0.736116571760412
234,0.907515246206731
235,0.825558134575137
236,0.993440428460179
237,0.803126804410088
238,0.748895839441374
239,0.850017314217898
240,0.684242469756847
241,0.893307360025239
242,0.829576528128941
243,0.659319500813457
244,0.801894476851958
245,0.808384602455343
246,0.775651770284578
247,0.892044278436302
248,0.789675267840515
249,1
250,0.720829450684116
251,0.82050354299409
252,0.598570812266604
253,0.922908337427137
254,0.9008748437568
255,0.837815433077434
256,1
257,0.938879083099962
258,0.779205845383305
259,0.727119582921991
260,0.845338104624481
261,0.803047706084817
262,1
263,0.642051432363834
264,0.614109367265404
265,0.841565527359678
266,0.92170452501909
267,0.59055308287312
268,0.752774316812924
269,0.78344769302891
270,0.920670952693766
271,0.817397551776307
272,0.952712727830842
273,1
274,0.766633404200929
275,0.818570091021349
276,0.786616855772466
277,0.786241957921713
278,0.81706631478744
279,0.723586339180623
280,0.799415047442578
281,0.699017054606011
282,0.72467013633191
283,0.725277594530837
284,0.816192794197157
285,0.788510193465869
286,0.893675592053212
287,0.719369421120948
288,0.928400821355646
289,0.848519401358827
290,0.727052116977532
291,0.837911396923508
292,0.832624263826783
293,0.820277728078641
294,1
295,0.731035124837654
296,0.783996211860916
297,0.777648666617693
298,0.809164196654851
299,0.838261217066152
300,0.700049167418166
301,0.725969104201595
302,0.64250366811837
303,0.936506237338085
304,0.796049340484077
305,0.745298307573767
306,0.895158384564575
307,0.765331436829318
308,0.71016187405158
309,0.714379680176557
310,0.909450453648446
311,0.808330717740144
312,0.701501350842097
313,1
314,0.838420664488678
315,0.923094979197403
316,0.826228465474603
317,0.838390986928282
318,0.940423921848707
319,0.876508985548623
320,0.717301989495975
321,0.764720582224549
322,0.743737111189706
323,0.790793289499493
324,0.786595663228202
325,0.734458100921892
326,0.867855511470811
327,0.922217495620826
328,0.780211661893861
329,0.914505787363909
330,0.648876972259351
331,0.831816534454849
332,0.818986081663674
333,0.965831968634112
334,0.993973605626865
335,0.880031029204797
336,0.914939921506191
337,0.900655915382732
338,0.716643183692076
339,0.864846982341097
340,1
341,0.824499104649611
342,0.778438259424255
343,0.779915726207202
344,0.776591266142713
345,0.689401520864915
346,0.849771978711771
347,0.894562620590399
348,0.754057331812967
349,0.784966990708512
350,0.718062823893094
351,0.850453014977488
352,0.91236244818327
353,0.771928475302037
354,0.856060004779685
355,0.861473927472408
356,0.781867250216704
357,0.724599068218363
358,0.659807212855752
359,0.741651814725463
360,0.789911601714402
361,0.887420064978078
362,0.924768657274528
363,0.913245279259055
364,0.716720723396975
365,0.827547323272772
366,0.860932462191895
367,1
368,0.836415040069388
369,0.664072772996905
370,0.72500249539108
371,0.734435076042783
372,0.826594538140163
373,0.805660234761614
374,0.875828564034605
375,1
376,0.763477097775163
377,0.802393812069211
378,0.855883045220852
379,1
380,1
381,1
382,0.84165270196006
383,0.692329874354803
384,0.747979422940225
385,0.739786986200451
386,0.892039234667714
387,0.898438572251076
388,0.794164111383593
389,0.664807425237771
390,0.748610508077667
391,0.759431652395539
392,0.761813812275649
393,0.908633267605034
394,1
395,1
396,0.97397524877608
397,0.766682084449911
398,0.77344064358023
399,0.829766069211124
400,0.846575420085585
401,0.864873882996844
402,0.75423017017898
403,0.835477599635082
404,0.680305588228802
405,0.798642405864085
406,0.886745450014089
407,0.899165152889473
408,0.847279766254241
409,1
410,0.974545918690876
411,0.643143532401816
412,0.739044645190004
413,0.874611114555154
414,0.663977194041944
415,0.755406088510722
416,0.795471621010491
417,0.677416361084325
418,0.859873966576815
419,0.783509266727253
420,0.791725604781956
421,0.729664208133534
422,0.837497811555352
423,0.706979852884682
424,0.900020629227573
425,0.779104181410886
426,0.771379034388135
427,0.865533649333275
428,0.829689529865226
429,0.836159868286503
430,0.770669487049043
431,0.864700418824291
432,0.950687683828655
433,0.792429231597822
434,1
435,0.799328848033234
436,0.845168715159147
437,0.870786062218963
438,0.833020266979282
439,0.728130123589305
440,0.80150367715637
441,0.807446403267087
442,0.854325098303563
443,0.891932853019858
444,0.816203420776254
445,0.867248365594225
446,0.977859831394387
447,0.751244417090469
448,0.949419180905853
449,0.733717943342027
450,0.654226311820518
451,0.976974706171623
452,0.693993457016991
453,0.712316632815791
454,0.871781281662835
455,0.783338455020456
456,0.755123897391576
457,0.940394440057489
458,0.880437122223943
459,0.816102910328088
460,1
461,0.951408045000102
462,1
463,0.788142241524265
464,0.676504270250759
465,0.714343687377326
466,0.622729431206418
467,0.824722784087426
468,0.809398526719416
469,0.890959030645257
470,0.787955416048243
471,0.696832127097311
472,0.729349622443521
473,0.796671468109988
474,0.844177936715084
475,0.784809855637472
476,0.764949112119806
477,0.824919400836707
478,0.804059514320199
479,0.801737315146771
480,0.729515973463946
481,0.86231323441636
482,0.927984942060818
483,0.645926269365984
484,0.807443397298715
485,0.779375030755654
486,0.821399662852558
487,0.987588625268835
488,0.861492328608564
489,0.99285102262546
490,0.756029953854979
491,0.707237435593159
492,0.770874365411547
493,0.77856170804378
494,0.759162254718252
495,0.696951336036418
496,0.75781858898013
497,0.899480272969052
498,0.852505052113305
499,0.775885441097516
500,0.995515028887048
501,1
502,0.961059402445685
503,0.811414694881293
504,0.638216218318858
505,0.678652304978642
506,0.790721986071695
507,0.674367938184007
508,0.702915485927196
509,1
510,0.944722993243095
511,0.705638231022131
512,0.702645575466414
513,0.798240182333331
514,0.801923318547567
515,0.880213258317771
516,0.68638149646431
517,0.790719641573712
518,0.941169291720011
519,0.854335494427002
520,0.741929676737216
521,0.839377702473999
522,0.719369630356707
523,0.797734890104509
524,0.946493825768793
525,0.811541626602203
526,0.824698340775124
527,0.746079418305067
528,0.857830277160624
529,0.81638769220703
530,0.809285779437659
531,0.843378246893292
532,0.805071761760933
533,0.835904043253204
534,0.928578985029082
535,0.865736749835937
536,0.689591485259828
537,0.907759657249784
538,0.796851023455225
539,0.712065460487204
540,1
541,0.755019988331895
542,0.888161671211769
543,0.873833456929563
544,0.849195708314082
545,0.835107007509521
546,0.784365618397829
547,0.816403057773798
548,0.740667736476275
549,0.747154596336534
550,0.793953029020511
551,1
552,0.878472916908297
553,0.743028010916442
554,0.777186033899616
555,0.800968681876797
556,0.670017771590871
557,0.723195945244366
558,0.970384430943592
559,0.893134307031797
560,0.793138372295931
561,0.746536143398258
562,0.820725916742237
563,0.608746404540624
564,0.742991573068743
565,0.915010565491453
566,0.688900848659625
567,0.802399698705344
568,0.854729961813423
569,0.833860935703545
570,0.964989429456085
571,0.975881587715727
572,0.766425592378765
573,0.947847658877005
574,0.721655276510356
575,1
576,0.792797153557235
577,0.932589790664981
578,0.822913949366543
579,0.735355224699833
580,0.78210754627648
581,0.849434416590875
582,0.751805275992152
583,0.841997985773622
584,0.806856987546103
585,0.817779248169103
586,0.750893522842146
587,0.63650939997708
588,0.821271582880594
589,0.876910406867827
590,0.768545866724411
591,0.866541998380231
592,0.899242831733978
593,0.831810982472621
594,0.759861788001289
595,1
596,1
597,0.956685834206115
598,0.864520382501016
599,0.897514092998667
600,0.902298362695075
601,1
602,0.755840292531043
603,0.896804159801602
604,0.763506844369668
605,0.9188819364546
606,0.8732866218827
607,1
608,0.880505055700427
609,0.766548660828366
610,0.901863231014059
611,0.711790585691495
612,0.904620342196163
613,0.757249278743689
614,0.73925504493318
615,0.865088456841539
616,0.766454715780245
617,0.812843398343353
618,0.775604387578985
619,1
620,0.807325555280463
621,0.765973421563054
622,0.798782097797217
623,0.975385871243205
624,0.761802869697476
625,0.763439620612608
626,0.643562801754343
627,1
628,0.811470467879973
629,0.709274253186625
630,0.760486058469217
631,0.729821503248908
632,0.845075128130525
633,1
634,0.796882236462055
635,0.867078584993222
636,0.975645612513245
637,0.752056389011256
638,0.905570098219055
639,0.850208851521895
640,0.775661555150445
641,0.691488894299403
642,0.844527575652118
643,0.718598326876465
644,0.729406845544119
645,1
646,0.629323284412875
647,0.929960679839605
648,0.91287939911309
649,0.747179611594147
650,0.816346010648506
651,0.777087431541586
652,0.742507257433647
653,0.825440649644649
654,0.750249412344827
655,0.855024616663286
656,0.732157990501174
657,0.821889535680144
658,1
659,0.782902166680145
660,0.821121007374976
661,0.872082511467643
662,1
663,0.990919310669625
664,0.701480138691731
665,0.763922517693445
666,0.928695877230558
667,0.833981384021689
668,0.683005399320349
669,0.864513620504438
670,0.825761017715763
671,0.948324956021778
672,1
673,0.760204060160944
674,0.800006333133609
675,0.863457061403354
676,0.890186945795207
677,1
678,0.790913193048368
679,0.820438707285559
680,1
681,0.69314526060991
682,0.77001465653365
683,1
684,0.799503819380381
685,1
686,0.732435902777161
687,1
688,0.892538283817895
689,1
690,1
691,0.912341777965404
692,0.749809391636735
693,0.789865729296344
694,0.747854537658686
695,0.697074370390666
696,1
697,0.790775313518482
698,0.794010391231188
699,0.792829818747369
700,0.70761243262232
701,0.859929482269495
702,1
703,0.86255502423259
704,0.683654824293342
705,0.722158013692761
706,0.780945474238067
707,0.775974451180559
708,0.840620840853217
709,0.812655575881071
710,1
711,1
712,0.681917335728965
713,0.769413728249222
714,0.830476468187338
715,0.90614497859149
716,0.847179886530885
717,0.836487766418503
718,0.77213711224774
719,0.884397575245136
720,0.693851832222533
721,0.986076194593218
722,0.828410053352765
723,0.837571573383
724,0.784327297476015
725,0.858750847292728
726,0.751819411737281
727,0.864021221799229
728,0.754880140984834
729,0.754446193069111
730,0.718818099644638
731,0.859724692112443
732,0.773652724473555
733,0.760243135784176
734,0.990147564423425
735,0.72734670545268
736,0.92592186270723
737,0.757883068647322
738,0.92782608138007
739,0.730260444157274
740,0.706057300013517
741,0.719356116619834
742,0.798614270854024
743,0.787292989276375
744,0.884711082171341
745,0.928368794126799
746,0.834903693848554
747,0.842273603862612
748,0.885450050348388
749,0.798734976967159
750,0.770320272495684
751,0.668483789209827
752,0.837458251349301
753,0.793151935362133
754,0.704484332494499
755,0.873289627657951
756,0.971571870322326
757,0.831747911544613
758,0.83756159258761
759,0.745038320184935
760,0.680529965410041
761,0.867200898001652
762,0.767722608238537
763,1
764,0.740489603484158
765,0.713891885407565
766,0.906429160343722
767,0.833462599587049
768,0.792712025566226
769,0.878489062431157
770,0.715894509945203
771,0.837452161585088
772,0.795319303063966
773,0.713072259534852
774,0.82774670210994
775,0.787038373664758
776,0.727361451313389
777,0.71965396052785
778,0.884740072755313
779,0.796749437706181
780,0.813158832121917
781,0.832332233712417
782,0.885701173680826
783,0.766009490198745
784,0.769413879729428
785,0.79872868988204
786,0.873324495752352
787,0.790495012146212
788,0.663411843616655
789,0.729080021812046
790,0.92486016963818
791,0.920857555184336
792,0.748292318105176
793,0.826369560475802
794,0.875272533096933
795,0.862746904674675
796,0.811145200663004
797,0.720298457637197
798,0.787452006531276
799,0.692375180120253
800,0.886856384357778
801,0.753808399515239
802,0.784790105201407
803,0.749441861939439
804,1
805,0.874254222457924
806,0.89730525951212
807,1
808,0.817001039086183
809,0.933760893531976
810,0.724081694291089
811,0.786342560994362
812,1
813,0.900431912871742
814,0.747817733788389
815,0.706581338584181
816,1
817,0.889801791064551
818,0.998698499535692
819,0.764687970222506
820,0.961049243817194
821,0.780229041531791
822,0.814669926291263
823,0.711291838964016
824,0.705472185597816
825,0.614296395976103
826,0.936862029057917
827,0.86819010783572
828,0.733173477432342
829,0.705644076665812
830,0.840172944163727
831,0.668985555445544
832,0.862897328892118
833,1
834,0.947147588124187
835,0.792352558485815
836,0.959277567987717
837,1
838,0.862920210043465
839,0.738500012036731
840,0.842247498434653
841,0.812409163170841
842,1
843,0.894506517929292
844,0.934210635777032
845,0.872626702097573
846,0.742420590765916
847,0.954724450347827
848,0.7260016169249
849,0.776532773799401
850,0.961196439477561
851,0.85024857609113
852,0.758582951924715
853,0.767936396555789
854,0.749602398466899
855,0.826675146382985
856,0.698712848551221
857,1
858,0.937949355200868
859,1
860,0.799183289108871
861,0.655457094337724
862,0.843200571173575
863,0.870223600026058
864,0.903593759033278
865,1
866,0.699456902796993
867,0.835411929335737
868,0.86152547204612
869,0.671026757193878
870,1
871,0.808029487356745
872,0.954255947599671
873,0.974583984692273
874,0.921991229562408
875,0.797080146898231
876,0.962897499913281
877,0.856808753250858
878,0.722495365808752
879,0.760309013527969
880,1
881,0.735854781527749
882,0.903440207720845
883,0.736984387003033
884,1
885,0.9141132841188
886,1
887,0.660238302059635
888,0.847833017668395
889,1
890,0.941163613014191
891,0.78305732034968
892,0.81315258559899
893,0.847018410191861
894,1
895,1
896,0.950870107476368
897,0.750786031575536
898,0.702132732799823
899,0.826947137402929
900,0.856012887970996
901,0.809843466233305
902,0.806111228836564
903,0.835279571769097
904,0.85346546921825
905,0.755355815487042
906,0.846446335109614
907,0.818798470258248
908,0.749809646473512
909,0.871756834386942
910,1
911,0.858600904052101
912,0.971351380617128
913,0.769173122375629
914,1
915,0.771371235102148
916,0.725403262586912
917,0.74712937443211
918,0.830669487549128
919,0.825729606865302
920,0.821096387244691
921,0.744903550306745
922,0.878058299449324
923,0.845678848672541
924,0.752550971685508
925,1
926,0.855997496670951
927,1
928,0.757389442558008
929,1
930,0.716843302334672
931,0.854626964606163
932,0.911306278734894
933,0.83151201802349
934,0.886351296500035
935,0.795637910602698
936,0.803270446758099
937,0.77616343561325
938,0.685040203348935
939,0.853076410621746
940,0.714771367083311
941,0.876106905742702
942,0.792736501957858
943,0.754439959864961
944,0.727864418714019
945,1
946,1
947,0.748245897231359
948,0.699948925060773
949,1
950,0.878905516966429
951,0.965006278343023
952,0.870230199415915
953,0.766633855036173
954,1
955,0.750762587169835
956,1
957,0.822752117062871
958,1
959,0.963003235050968
960,1
961,0.747116155211371
962,0.780993736656613
963,0.776152515632885
964,0.757220045126131
965,0.8670601682714
966,0.712571251026595
967,0.880021198147242
968,0.843863050942189
969,0.920663041617636
970,0.821694210938045
971,0.945193259838715
972,0.785068066266384
973,0.699274802111944
974,0.844692556296702
975,0.663769014582691
976,0.996276291719255
977,0.725723176685615
978,0.783357199943036
979,1
980,0.825799668967249
981,0.811932690225073
982,0.805350319308033
983,0.745024645230725
984,0.947512399971531
985,0.684321017538038
986,0.874820436057673
987,0.77340795646712
988,0.899514548126122
989,0.776256121566331
990,0.755410981699973
991,0.847933073065385
992,0.781429580488185
993,0.676999428926727
994,0.875167176263746
995,0.931638821958518
996,0.739080606868936
997,0.838616715381366
998,0.684799614965048
999,0.828416046103764
1000,0.77633444932683
1001,0.970299957049993
1002,0.786453233873583
1003,0.691216090899437
1004,0.809291849678789
1005,0.886259458760982
1006,0.855991745480275
1007,0.719863235957508
1008,0.775455614455707
1009,0.922597829267438
1010,0.780790293067642
1011,0.805987949619245
1012,0.936145872999479
1013,0.798566964407427
1014,0.837114665364468
1015,0.830860253353835
1016,1
1017,0.781674433312706
1018,0.752094249269161
1019,1
1020,0.84677470448312
1021,0.750847971214739
1022,0.888739769699381
1023,0.869233993696201
1024,0.964885661717821
1025,0.650866807046366
1026,0.830306331328687
1027,0.865897915268352
1028,1
1029,0.793485600393394
1030,0.816245502751083
1031,0.70523351820426
1032,0.739503585909838
1033,1
1034,0.729417045650185
1035,0.816864489846757
1036,1
1037,0.791974577797503
1038,0.864626838261352
1039,0.886092707033251
1040,0.824024267231316
1041,0.733280068942107
1042,0.674430059517651
1043,0.76487375847703
1044,0.745831617045739
1045,0.782140561932229
1046,0.807251945623279
1047,1
1048,0.809289563249592
1049,0.801961716451854
1050,0.873262999466137
1051,0.838015964767916
1052,0.92907099340877
1053,0.782730552277204
1054,0.694051966654153
1055,0.750010869248071
1056,0.840581452715601
1057,0.727255765915967
1058,1
1059,0.862571195252442
1060,0.87281649909036
1061,0.920119262024032
1062,0.771130438729291
1063,0.750689927473363
1064,0.769794058626075
1065,0.671976782066523
1066,0.799747936159422
1067,0.743388382538028
1068,0.86586541041183
1069,0.781629070141912
1070,0.822821244581965
1071,0.846871472432697
1072,1
1073,0.799936984431866
1074,0.726898287557538
1075,0.807539763217192
1076,1
1077,0.792729734031668
1078,0.850056432981985
1079,0.694732934327176
1080,0.726766998809935
1081,0.886559568080204
1082,0.758478258456654
1083,0.875769114299789
1084,0.660548913328351
1085,0.772075719923762
1086,0.755255583905679
1087,0.805384567893919
1088,0.90362479325471
1089,0.723364740915212
1090,0.833976850190194
1091,0.851409320275846
1092,0.893414916475715
1093,0.914730424034489
1094,1
1095,0.687270456289802
1096,0.745657031210832
1097,0.82636419030424
1098,0.729781110685902
1099,1
1100,0.823237353518991
1101,0.799731624495134
1102,0.89331064603012
1103,0.617914529151751
1104,0.783326697415641
1105,0.881759323011613
1106,0.962330245954481
1107,0.899382622540218
1108,0.759546851459832
1109,0.7350757606131
1110,0.780957161533473
1111,0.775323388096319
1112,0.853045724323268
1113,0.822268402720255
1114,0.734779132127654
1115,0.654283064649418
1116,0.857500455984229
1117,0.787787856626057
1118,0.817332596148265
1119,0.887022514410476
1120,1
1121,0.823148464687789
1122,0.768771177095891
1123,0.87234947989674
1124,0.988032516140022
1125,0.84129900687826
1126,0.703530723979694
1127,0.869959612624578
1128,0.795477898507308
1129,0.626604174478857
1130,0.896049742204129
1131,0.895482273336576
1132,0.833989523903326
1133,1
1134,0.973410133847583
1135,0.805703827309512
1136,0.90172380217762
1137,0.655637764177234
1138,0.818366790306912
1139,1
1140,0.816758053405444
1141,0.837873712601313
1142,0.681604495096504
1143,0.88664895083134
1144,0.662175753104219
1145,0.73773631908153
1146,0.905132273356388
1147,0.844871296336103
1148,0.759476819654321
1149,0.715752669573319
1150,0.800521403673034
1151,0.862242303858101
1152,0.823017274593233
1153,0.734099833772319
1154,0.812125288097833
1155,1
1156,0.735412665267331
1157,0.797533631856031
1158,1
1159,0.967237922514541
1160,0.826163391149134
1161,0.967742028412336
1162,0.926222917263168
1163,0.926917590157321
1164,0.738751686109316
1165,0.979144890446962
1166,0.660851040174297
1167,0.749353384395374
1168,0.635449589526966
1169,0.823040281883793
1170,0.990638096171271
1171,0.84799122223697
1172,0.782944103960003
1173,0.75017517750309
1174,0.767491045717959
1175,0.678938806856397
1176,0.789028725513797
1177,0.804510445468766
1178,0.921485683329072
1179,0.903567669094106
1180,0.954265861391567
1181,0.775235163184386
1182,0.806709038984831
1183,1
1184,0.854021556804191
1185,0.948151027871768
1186,0.956389783660553
1187,0.85226316424768
1188,0.813461091578988
1189,0.750792924782777
1190,0.769074820640287
1191,0.819581057607264
1192,0.745375077575512
1193,0.75392333085253
1194,0.805470431170973
1195,0.815156824382051
1196,0.802189149540412
1197,0.844434583765376
1198,0.986330960960718
1199,0.98899165648941
1200,0.890433070822676
1201,0.711724583912815
1202,0.704332483198822
1203,0.831135690837128
1204,0.803233105813694
1205,0.982695563815492
1206,0.82452550972585
1207,0.796468465308131
1208,0.793717983244782
1209,0.85392500358524
1210,0.812134060920842
1211,0.996953392002845
1212,0.869751459289855
1213,1
1214,0.748876399883632
1215,1
1216,0.77784247586116
1217,0.78726086563567
1218,0.904475253519773
1219,1
1220,0.85104160887726
1221,0.819384987513099
1222,0.797498716880242
1223,1
1224,0.800744319862295
1225,0.824840910501651
1226,1
1227,0.807103840486544
1228,0.775966054354699
1229,0.782869158606587
1230,1
1231,0.854442137527895
1232,0.944853917966847
1233,0.878635554910117
1234,0.895504908654657
1235,0.850627129958654
1236,1
1237,0.724972138547036
1238,0.777536349482008
1239,0.926936258672888
1240,0.739865246488419
1241,0.838924085273528
1242,0.889446925111223
1243,0.945695534469096
1244,0.61273414935892
1245,0.978101132439345
1246,0.813528970642739
1247,0.879510859098926
1248,0.863338233303459
1249,0.894612925874266
1250,0.749973967819225
1251,1
1252,0.674506857584208
1253,1
1254,0.829190103564275
1255,0.848842509707988
1256,0.865991504874089
1257,0.850625280167854
1258,0.831523603665288
1259,0.981942224868133
1260,1
1261,0.678137235528097
1262,0.892611847730347
1263,0.774868667228067
1264,0.659910067343261
1265,0.731022136767538
1266,0.891079273751795
1267,0.848020106556631
1268,0.775568404661293
1269,0.909455724101979
1270,0.786663598308811
1271,1
1272,0.747879461377979
1273,0.676642184958614
1274,0.773033264514885
1275,0.918270656517542
1276,0.689371908394757
1277,0.778305276149757
1278,0.812105929078847
1279,0.763568919363338
1280,1
1281,0.793039736330577
1282,0.712996966599798
1283,1
1284,0.973736498432598
1285,0.929001178222026
1286,0.757255518048064
1287,0.758888493061922
1288,0.78073085056599
1289,0.728628716102609
1290,0.809753977026886
1291,0.757271513941888
1292,0.701926579086921
1293,0.973452472133591
1294,0.915758404077161
1295,0.787250292592287
1296,0.830610116499412
1297,0.688962565859283
1298,0.762203081672693
1299,0.768367936827281
1300,0.859739187422287
1301,0.754925712728378
1302,0.836955171489385
1303,0.924291255632921
1304,0.780297504637185
1305,0.847965840499221
1306,0.98074744131863
1307,0.787346242762741
1308,0.810915407926539
1309,0.830715133786526
1310,0.890807458951307
1311,0.761217553747829
1312,0.774064021897729
1313,0.806094263738826
1314,0.701041932437704
1315,0.835884406341158
1316,0.785753926401063
1317,0.792758727633819
1318,0.822369776677952
1319,0.976134108434815
1320,0.925927412132507
1321,0.889155168737553
1322,0.702894129679279
1323,0.773838925355688
1324,0.847055024013803
1325,0.822399678953938
1326,0.926239985959147
1327,0.675462189148341
1328,0.7419634011269
1329,0.878654622259493
1330,0.907173196555363
1331,0.954730061012813
1332,0.789773729735949
1333,0.733403159302435
1334,0.806554376909659
1335,0.856702022619193
1336,0.852251641054048
1337,0.938727182349322
1338,0.735672622818117
1339,0.705846012981018
1340,0.908924871236872
1341,0.806445534349071
1342,0.743964518433492
1343,0.817493173401465
1344,0.758095745950622
1345,0.825214257641525
1346,0.691274694954979
1347,0.744127353622414
1348,0.653108472845937
1349,0.868830085209318
1350,0.743757486170245
1351,0.719101017756554
1352,0.7165125149925
1353,0.842986189523374
1354,0.937993775225693
1355,0.879318578130759
1356,0.741772365565589
1357,0.739571096486333
1358,0.748978752922094
1359,0.746509347600003
1360,0.959801622326374
1361,0.800478651980715
1362,0.848264241131755
1363,0.859055468503972
1364,0.793718717820521
1365,1
1366,0.773876753776747
1367,0.831653020109869
1368,0.849381494978655
1369,0.671229439418795
1370,0.879803195847429
1371,0.787868590045095
1372,0.677298118686615
1373,0.744397182184164
1374,0.795639224954778
1375,0.724504501569173
1376,0.859615005230942
1377,0.832240658356824
1378,0.861369749914415
1379,0.86197757948216
1380,0.771290883111463
1381,0.928217893654542
1382,0.679726899380126
1383,0.805169117782073
1384,0.782244075083553
1385,0.884162503983498
1386,0.809987402383236
1387,0.742764345969656
1388,0.719773195258665
1389,0.719222755252365
1390,0.920951876309883
1391,0.777746385680638
1392,0.945127327827737
1393,1
1394,0.831071769575196
1395,0.72875278560061
1396,0.924233221722808
1397,0.763725457973704
1398,0.867471875394499
1399,0.644537367989078
1400,0.808874728032118
1401,0.850507056251847
1402,0.774499456020248
1403,0.7302823293805
1404,0.670984877135509
1405,0.857442169534357
1406,0.849100581127239
1407,0.736564731041598
1408,0.836808466878624
1409,0.729002261139881
1410,0.839366803311519
1411,0.818628983359281
1412,1
1413,0.745408473582423
1414,0.932886212151863
1415,0.791985582810092
1416,0.815567215848851
1417,0.92800141683851
1418,0.966148000133017
1419,0.738588027050785
1420,1
1421,0.967888342485608
1422,0.852576278098596
1423,0.801928059141046
1424,0.77062290054963
1425,1
1426,0.784167802160719
1427,0.732519728389759
1428,0.859761011601756
1429,0.986935690304942
1430,0.798590569245915
